Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,latitude,longitude
8/10/2013,3,10.5,23.5,0,4,10.6,31,11,11,46,33,1016,1013.4,0,1,13.4,23.5,No,No,-33.8607,151.205
8/11/2013,3,9,21.8,0,3.8,10.4,31,13,11,61,38,1018.2,1013.5,1,1,12.7,19.2,No,No,-33.8607,151.205
8/12/2013,3,12,24.4,0.2,3.8,5.4,94,9,48,40,40,1005.8,1004.2,3,7,19.6,18.9,No,No,-33.8607,151.205
8/13/2013,3,9.6,22.8,0,5.8,10.8,35,13,9,35,25,1013.7,1012.2,1,1,14.5,22.2,No,No,-33.8607,151.205
8/14/2013,3,12.5,24.1,0,4.2,10.7,39,24,17,39,22,1013.6,1007.7,2,1,15.9,23.9,No,No,-33.8607,151.205
8/15/2013,3,10.5,18.7,0,8,10.7,57,24,19,42,29,1019,1019.8,1,1,12.3,17.7,No,No,-33.8607,151.205
8/16/2013,3,7.3,20.6,0,3.6,10.7,41,17,26,61,36,1023.7,1016.9,0,0,10.8,19.1,No,No,-33.8607,151.205
8/17/2013,3,10.7,24.4,0,6.2,10.5,57,20,26,41,34,1010.1,1006.7,1,4,17.6,22.6,No,No,-33.8607,151.205
8/18/2013,3,11.3,23.3,0,6.6,10.7,39,15,20,38,28,1016.9,1011.9,0,1,16.2,22.8,No,No,-33.8607,151.205
8/19/2013,3,13.6,20.9,0,7.8,9.9,59,7,39,33,25,1009.7,1007,2,5,17,19.8,No,No,-33.8607,151.205
8/20/2013,3,8.4,16.6,0,6.2,10.8,56,26,22,43,26,1013.7,1011.9,1,1,10.7,15.4,No,No,-33.8607,151.205
8/21/2013,3,7.6,18.1,0,3,10.3,50,20,20,50,30,1016.3,1013.4,2,3,11.3,17.5,No,No,-33.8607,151.205
8/22/2013,3,7.6,18.1,0,5.6,6.7,50,19,24,48,32,1013.8,1010.2,7,7,12.5,17.7,No,No,-33.8607,151.205
8/23/2013,3,11.8,18.6,0,4,2.5,56,20,28,50,42,1010.2,1008.5,7,7,14.8,17.4,No,No,-33.8607,151.205
8/24/2013,3,12.2,22.7,0,4,10.8,35,26,19,52,42,1020.1,1020,2,4,15.9,21.8,No,No,-33.8607,151.205
8/25/2013,3,9.9,23.6,0,4.2,10.7,35,17,17,72,53,1024,1020.4,1,1,12.7,19.6,No,No,-33.8607,151.205
8/26/2013,3,10.3,22,0,3.6,9.6,33,20,11,54,30,1024.6,1020.4,3,6,14.2,21.6,No,No,-33.8607,151.205
8/28/2013,3,11.8,23.3,0,3,10.8,39,20,24,72,38,1021.5,1020.2,1,2,14.9,22.1,No,No,-33.8607,151.205
8/29/2013,3,11.4,21.8,0,3.8,6.7,56,17,17,69,59,1024.4,1019.4,6,7,15.3,20,No,No,-33.8607,151.205
8/30/2013,3,15.2,24.7,0,5.2,10.2,39,22,6,46,53,1015.1,1011.4,1,1,21.7,23.5,No,No,-33.8607,151.205
8/31/2013,3,14.9,24.5,0,5.8,8.2,30,22,11,60,34,1021.5,1020,7,4,15.9,23.6,No,No,-33.8607,151.205
9/1/2013,3,11.4,22.2,0,4.8,10.1,26,17,20,57,62,1028.5,1026.6,1,1,15.8,20.6,No,No,-33.8607,151.205
9/2/2013,3,12.2,22,0,4,11,28,19,17,71,41,1031.2,1029.1,6,2,15.9,21.4,No,No,-33.8607,151.205
9/3/2013,3,12,21.9,0,4.2,10.4,31,11,20,66,56,1034,1031.3,1,1,16.4,21.2,No,No,-33.8607,151.205
9/4/2013,3,12.2,21.1,0,3.8,10.1,41,13,20,75,52,1033.6,1028.7,1,1,15.7,20.7,No,No,-33.8607,151.205
9/5/2013,3,12.2,28.8,0,5.8,10.1,28,13,11,62,29,1027.3,1023,1,5,17.7,28.5,No,No,-33.8607,151.205
9/6/2013,3,16,23.3,0,5,8.5,24,13,15,74,70,1026.9,1023.1,7,7,20.5,21.2,No,No,-33.8607,151.205
9/7/2013,3,15.4,31.1,0,3.2,9.1,39,13,15,74,23,1022.4,1018.1,5,4,19.2,29.9,No,No,-33.8607,151.205
9/8/2013,3,17,21.2,0,4.6,1.7,41,13,13,78,73,1026.2,1023,7,7,17.5,18.7,No,No,-33.8607,151.205
9/9/2013,3,15.3,26.1,0,2.2,5.1,33,9,11,70,69,1021,1014,2,7,21.1,22.5,No,No,-33.8607,151.205
9/10/2013,3,20.1,31.6,0,7.4,9.7,74,33,31,24,14,1005.5,1000.4,2,4,25.9,30.6,No,No,-33.8607,151.205
9/11/2013,3,14.7,25,0,11.6,6.8,43,28,15,38,22,1011.7,1008.7,5,3,16.9,24.5,No,No,-33.8607,151.205
9/12/2013,3,12.1,23.6,0,6.4,10.2,74,15,6,41,27,1015.2,1010.1,1,4,17.5,22.4,No,No,-33.8607,151.205
9/13/2013,3,10,18.5,0,5.6,6.1,41,20,24,67,56,1021.9,1018.1,7,7,14.9,16.9,No,Yes,-33.8607,151.205
9/14/2013,3,14.1,22.9,2.2,3.4,8.4,54,17,24,75,59,1011.2,1009.1,5,3,17,20.2,Yes,No,-33.8607,151.205
9/15/2013,3,12.8,18.8,0,4,6.2,33,6,17,74,66,1018.4,1016.3,7,5,16.4,17.9,No,Yes,-33.8607,151.205
9/16/2013,3,14.6,17.7,1.2,2.2,0,80,6,35,75,91,1016,1010,8,8,16.5,16.5,Yes,Yes,-33.8607,151.205
9/18/2013,3,15.2,25.3,0,6.8,10.7,48,20,28,53,28,1002,1000,6,1,20.7,24.7,No,No,-33.8607,151.205
9/19/2013,3,14.2,23.4,0.2,7.6,11.2,63,9,46,31,21,1005.7,1002.9,0,1,19.9,22.9,No,No,-33.8607,151.205
9/20/2013,3,11.4,21.6,0,6.2,10.3,69,13,24,34,30,1007.9,1006.2,2,6,18.6,18.9,No,No,-33.8607,151.205
9/21/2013,3,11.3,22,0,7,11,37,22,19,49,42,1014.8,1012.2,1,2,16.8,20.1,No,No,-33.8607,151.205
9/22/2013,3,11,25.2,0,4.6,10.5,28,11,20,57,51,1014.9,1011.6,1,2,16.9,21.6,No,No,-33.8607,151.205
9/23/2013,3,12.9,24.4,0,5.4,10.9,24,7,13,55,54,1012,1007.3,1,1,19.1,22.8,No,No,-33.8607,151.205
9/24/2013,3,17.5,28.4,0,7.4,5.3,39,2,9,32,32,1004.1,1000.4,7,5,22.4,26.9,No,No,-33.8607,151.205
9/25/2013,3,15.6,28.8,0,6.4,10.7,43,9,20,40,32,1009.8,1006,0,1,23.4,27.3,No,No,-33.8607,151.205
9/27/2013,3,12.7,22.6,0,12.2,11.4,46,19,19,29,39,1019.9,1016.6,0,0,18.1,19.9,No,No,-33.8607,151.205
9/28/2013,3,11.7,29.3,0,8,11.5,76,13,39,47,13,1011.1,1005.2,1,1,18.9,27.9,No,No,-33.8607,151.205
9/30/2013,3,12.4,27.4,0,6.4,10.6,35,6,17,46,35,1016.6,1010.7,6,3,20.3,26.2,No,No,-33.8607,151.205
10/1/2013,3,20.2,32.2,0,8.6,3,85,35,41,33,32,1003.8,1005,7,7,24.7,26.4,No,No,-33.8607,151.205
10/2/2013,3,13,26.6,0,9.8,11.2,48,17,15,31,26,1015.6,1007.6,1,7,20.8,26,No,No,-33.8607,151.205
10/3/2013,3,15.2,18.9,0,10,3.7,65,30,24,41,41,1010.9,1014.3,2,4,17.7,17.2,No,Yes,-33.8607,151.205
10/4/2013,3,9.7,20.4,5,3.8,10.6,39,15,15,45,37,1022.4,1019.1,2,1,16.1,19.3,Yes,No,-33.8607,151.205
10/5/2013,3,11.3,25,0,5.2,9.2,28,15,13,56,41,1016.5,1010.4,4,6,17.8,23.4,No,No,-33.8607,151.205
10/6/2013,3,14.1,29.8,0,5.6,11.2,33,9,17,41,24,1010.5,1005,2,3,20.1,28.9,No,No,-33.8607,151.205
10/7/2013,3,15.8,21.9,0,9.8,10.4,52,26,33,60,44,1011.2,1010.8,2,2,18.3,20.3,No,No,-33.8607,151.205
10/8/2013,3,14.3,21.9,0,5.8,11.2,44,9,22,58,49,1014,1015.8,1,5,17.7,19.8,No,No,-33.8607,151.205
10/9/2013,3,12.3,27.3,0,5,11.9,30,13,15,59,36,1019,1013.1,0,0,17.6,25.7,No,No,-33.8607,151.205
10/10/2013,3,17.6,37.3,0,10,10,74,15,22,22,10,1009.7,1003.1,7,1,27.3,37.1,No,No,-33.8607,151.205
10/11/2013,3,17.9,22.1,0,13.2,10,61,24,19,64,49,1013.1,1012.7,5,1,18.4,20.5,No,No,-33.8607,151.205
10/12/2013,3,14.3,24.7,0,5.8,11.2,31,13,24,63,62,1016,1009.5,0,0,18.5,23.3,No,No,-33.8607,151.205
10/13/2013,3,17.5,35,0,6.6,10.8,80,11,46,45,10,1002.2,996.3,2,1,24.7,34.2,No,Yes,-33.8607,151.205
10/14/2013,3,13.1,20.7,5,15.2,6.7,44,28,24,44,34,1014.5,1014.4,5,2,14.8,19.3,Yes,No,-33.8607,151.205
10/15/2013,3,10.7,24.3,0,5.8,12.1,33,15,20,40,32,1022.6,1018.7,1,0,15.4,21.5,No,No,-33.8607,151.205
10/16/2013,3,12.7,28.3,0,6.4,11.7,48,9,35,33,32,1018.9,1012.4,1,1,21.1,25.1,No,No,-33.8607,151.205
10/17/2013,3,19.6,33.6,0,11.2,5.2,80,31,43,23,10,1005.9,1003.3,7,7,27.5,31.5,No,No,-33.8607,151.205
10/18/2013,3,13.7,22.1,0,13.4,11.2,41,15,22,30,43,1025.8,1025.1,2,2,17.9,19.7,No,No,-33.8607,151.205
10/19/2013,3,12.6,22.4,0,6.8,12.1,37,13,28,57,43,1028.1,1024.4,0,0,17.6,21.3,No,No,-33.8607,151.205
10/20/2013,3,15.5,24.4,0,7.2,10.9,48,4,19,65,59,1021.5,1016.5,0,5,20.7,23.4,No,No,-33.8607,151.205
10/21/2013,3,16.6,28.9,0,6.2,10.3,37,11,15,56,48,1016.3,1011.9,0,6,21.4,26.7,No,No,-33.8607,151.205
10/22/2013,3,19.5,27,0,9.4,0.6,50,20,7,72,65,1016.2,1011.7,7,8,21.4,24.2,No,Yes,-33.8607,151.205
10/23/2013,3,20.1,33.6,3.6,2.8,11.9,63,28,31,47,16,1004.8,1002.3,3,1,27,32.9,Yes,No,-33.8607,151.205
10/24/2013,3,16.4,25.9,0,12.4,12.5,70,20,31,41,18,1011.7,1012.9,1,1,20.2,23.7,No,No,-33.8607,151.205
10/25/2013,3,12.2,23.4,0,10.8,10.4,35,20,26,28,31,1023.2,1019.2,1,0,16,20.7,No,No,-33.8607,151.205
10/26/2013,3,14,23.9,0,8.8,11.6,44,28,26,34,42,1020.9,1019.1,7,1,17.2,21.6,No,No,-33.8607,151.205
10/27/2013,3,14.6,22.3,0,6,9.1,37,17,20,51,55,1022.5,1020.4,3,7,20.5,20.5,No,Yes,-33.8607,151.205
10/28/2013,3,15.6,22.3,28.2,3.2,5.7,61,15,19,81,61,1019.5,1014.3,7,2,19.5,22.2,Yes,No,-33.8607,151.205
10/29/2013,3,16.4,26.3,0,4.8,5,93,15,0,78,68,1006.6,1008.7,7,7,19.5,18.9,No,No,-33.8607,151.205
11/5/2013,3,15,21.4,0,9.8,4.3,33,0,20,58,47,1028,1026.5,7,5,16.6,19.1,No,No,-33.8607,151.205
11/6/2013,3,11.8,21.4,0,4.6,12.2,43,11,30,58,51,1024.3,1019.2,1,1,17.4,20.7,No,No,-33.8607,151.205
11/7/2013,3,15,26.2,0,8,11.9,48,11,22,59,51,1017.1,1012.2,0,1,20.6,24.7,No,No,-33.8607,151.205
11/8/2013,3,17.9,28.1,0,9.4,8.3,63,4,28,43,44,1011,1006.4,3,6,24.5,27.6,No,No,-33.8607,151.205
11/9/2013,3,22.3,33.3,0,10.4,9.5,48,9,20,46,37,1006.4,1006.6,4,3,24.8,28.4,No,Yes,-33.8607,151.205
11/10/2013,3,15.7,18.9,11.6,9.6,0.7,50,15,22,87,62,1017.5,1017.2,8,7,15.8,18.7,Yes,Yes,-33.8607,151.205
11/11/2013,3,15.1,18.4,39.6,9.4,0,54,31,28,91,91,1018.1,1016.4,8,7,16,17.3,Yes,Yes,-33.8607,151.205
11/12/2013,3,15.6,22.8,20.2,1.8,4.9,28,4,6,92,66,1013.2,1011.8,8,7,17.4,21.9,Yes,Yes,-33.8607,151.205
11/13/2013,3,15.1,27.6,7.4,3.2,13,37,20,24,59,59,1014.4,1011.2,1,3,20.7,23.2,Yes,No,-33.8607,151.205
11/14/2013,3,16.9,27,0,9.6,13.2,33,15,20,32,45,1014.1,1011.3,0,1,22.5,23.7,No,No,-33.8607,151.205
11/15/2013,3,15.9,23.3,0,7.8,8,69,2,26,68,62,1015.8,1014.6,3,6,20.7,22.6,No,Yes,-33.8607,151.205
11/17/2013,3,14.8,18,40.8,5.6,0,50,22,17,83,83,1015.5,1014.5,7,8,16.4,16.8,Yes,Yes,-33.8607,151.205
11/18/2013,3,15.2,20,11.2,4,0,59,30,24,80,91,1013.3,1010.5,8,8,17.9,18.4,Yes,Yes,-33.8607,151.205
11/19/2013,3,16.4,25.4,17.6,2,10.3,39,17,17,79,55,1011.4,1010.3,6,2,20,24.5,Yes,No,-33.8607,151.205
11/20/2013,3,16.6,24.9,0.2,6.8,12,33,11,22,71,66,1012.4,1010.7,4,1,20.8,24.2,No,No,-33.8607,151.205
11/21/2013,3,20.1,24.6,0,6.2,9.8,52,15,24,64,64,1012.8,1010.4,6,5,23.6,23.5,No,Yes,-33.8607,151.205
11/22/2013,3,19.9,24.3,3,9.8,2.9,69,28,39,79,67,1009.1,1006.6,7,7,21.1,22.6,Yes,Yes,-33.8607,151.205
11/23/2013,3,18.1,25,7.4,4,9.3,31,9,7,78,60,1005.8,1003.2,3,5,21.7,22.6,Yes,Yes,-33.8607,151.205
11/24/2013,3,16.8,23.8,3.6,5,13,41,7,20,58,51,1006.3,1005.2,1,2,20.8,22.7,Yes,No,-33.8607,151.205
11/25/2013,3,16.4,23.3,0,8.2,10.3,61,6,35,57,69,1008.1,1009.1,3,7,20.8,20,No,Yes,-33.8607,151.205
11/26/2013,3,14.7,22.9,4.2,7.4,7.7,41,13,22,61,46,1016.7,1016.4,7,1,17,22.2,Yes,No,-33.8607,151.205
11/27/2013,3,13.7,23.9,0,5.6,12.6,30,13,20,52,48,1018.3,1014.8,1,1,19.5,22.5,No,No,-33.8607,151.205
11/28/2013,3,16.6,26.5,0,8,11.2,46,9,19,56,60,1011.7,1005,6,7,23.3,25.6,No,No,-33.8607,151.205
11/29/2013,3,19.5,20.9,0.2,10.6,0,59,13,19,72,83,1005.8,1008.8,8,7,20.9,17.1,No,Yes,-33.8607,151.205
11/30/2013,3,14.9,22.9,2.8,3.4,7.3,44,22,20,59,49,1018.8,1019.5,7,2,18.5,21.9,Yes,No,-33.8607,151.205
12/1/2013,3,14,22.7,0,7,7.5,35,6,17,64,49,1025.1,1024.3,5,4,19,21.8,No,No,-33.8607,151.205
12/2/2013,3,15.2,24.1,0,5,12.1,37,11,22,52,44,1022.5,1019.6,4,5,21.3,23.3,No,No,-33.8607,151.205
12/3/2013,3,15.2,24.6,0,8,13.3,48,11,30,51,52,1017.6,1013.5,2,1,22.8,23.4,No,No,-33.8607,151.205
12/4/2013,3,17.8,27.8,0,8.8,7.9,54,13,15,61,63,1006.3,1000.5,5,7,23.5,24.9,No,Yes,-33.8607,151.205
12/5/2013,3,19,26.3,4,8,8.4,78,4,48,80,32,996.7,996.9,7,6,21.5,22.3,Yes,No,-33.8607,151.205
12/6/2013,3,12.7,22.9,0,10,13.6,59,26,24,37,39,1011.7,1013.3,1,1,17.1,22,No,No,-33.8607,151.205
12/7/2013,3,13.6,25,0,7.6,12.6,30,13,22,47,45,1020.4,1018.3,3,6,20,23.9,No,No,-33.8607,151.205
12/8/2013,3,16.2,25.6,0,7.2,11.4,46,9,26,58,45,1019,1013.5,3,2,22.6,25.3,No,No,-33.8607,151.205
12/9/2013,3,19.3,29.8,0,10,4.1,56,6,6,52,46,1009.1,1004,7,7,25.4,29.2,No,No,-33.8607,151.205
12/10/2013,3,23,33,0,8,12,54,24,13,34,33,1002.5,1002.6,1,1,28.6,30.4,No,No,-33.8607,151.205
12/11/2013,3,18.1,28,0,11.2,13.2,31,13,24,31,40,1009.7,1005,1,3,23.7,24.9,No,No,-33.8607,151.205
12/12/2013,3,19.9,24.8,0,10.4,9.7,46,15,28,69,59,1011.9,1009.8,6,2,20.6,24,No,No,-33.8607,151.205
12/13/2013,3,18.9,26.3,0,6.8,13,46,9,30,63,63,1012.5,1009.8,1,1,24.3,25.1,No,No,-33.8607,151.205
12/14/2013,3,20.6,26.7,0,8.8,9.8,50,30,31,65,56,1014.8,1015,3,5,23.7,23.6,No,Yes,-33.8607,151.205
12/15/2013,3,19.1,24.6,1.2,7.8,2,30,2,19,81,59,1018.6,1016.9,7,5,20.1,23.8,Yes,Yes,-33.8607,151.205
12/16/2013,3,18.7,24.8,2.2,7,6.4,35,9,24,83,60,1020.6,1019.2,7,3,20.1,23.9,Yes,No,-33.8607,151.205
12/17/2013,3,18.7,26,0.2,3.6,11.9,44,9,30,60,52,1021.8,1019.5,6,1,22.5,24.7,No,No,-33.8607,151.205
12/18/2013,3,20.6,26,0,10,12.9,33,15,26,57,54,1024.2,1022.9,3,1,24.5,24.5,No,No,-33.8607,151.205
12/19/2013,3,18.9,26.4,0,9,12.9,56,17,28,60,59,1022.5,1018.8,2,1,23.1,25.1,No,No,-33.8607,151.205
12/20/2013,3,20.3,33.5,0,10,10.1,43,6,9,59,40,1016.3,1011.6,2,3,26.2,31.4,No,No,-33.8607,151.205
12/21/2013,3,21.5,27.8,0,11.6,9.9,57,28,37,59,57,1016.8,1015.4,6,1,25.1,26.5,No,No,-33.8607,151.205
12/22/2013,3,21.7,28.7,0,8,6.9,52,9,9,67,66,1012.6,1008.3,7,7,25.5,26.8,No,No,-33.8607,151.205
12/23/2013,3,22.4,36,0,7.6,4,57,11,9,61,34,1007.2,1004.3,7,7,27.5,31.5,No,No,-33.8607,151.205
12/24/2013,3,19.2,22.9,0,6.6,0,41,24,17,58,56,1018.3,1018.5,7,7,21.8,22.1,No,No,-33.8607,151.205
12/25/2013,3,18.7,21.5,0.6,3.6,0,35,6,13,85,88,1019.3,1016.4,8,8,18.9,20.1,No,Yes,-33.8607,151.205
12/26/2013,3,18.7,26.6,21,1.2,9.5,43,13,24,82,51,1012.3,1010.5,7,1,21.5,25.2,Yes,Yes,-33.8607,151.205
12/27/2013,3,17.9,24.8,1.8,6.2,10.5,31,9,22,78,64,1012.5,1010.7,5,5,21,24.3,Yes,No,-33.8607,151.205
12/28/2013,3,19.4,25.5,0,5.6,12.4,54,19,28,62,63,1012.3,1007.6,4,1,23.6,24.9,No,No,-33.8607,151.205
12/29/2013,3,20,24.6,0,10.2,11.7,78,39,28,65,47,1009.5,1012.9,2,1,21.4,23.5,No,No,-33.8607,151.205
12/30/2013,3,18.8,24.2,0,11.4,10.2,43,9,24,47,49,1015.3,1011.7,5,1,22.1,23.4,No,No,-33.8607,151.205
12/31/2013,3,17.5,26.2,0,6.4,10.6,37,9,24,60,55,1013.2,1011,2,1,22.5,25.9,No,No,-33.8607,151.205
1/2/2014,3,22.3,36.5,0,8,3.5,52,6,33,50,22,1003.6,1002,7,7,27.1,34.5,No,No,-33.8607,151.205
1/3/2014,3,21,26.2,0.2,5.6,5.6,37,13,26,62,52,1005.3,1000,7,6,22.2,24.8,No,No,-33.8607,151.205
1/4/2014,3,20.1,27.5,0,7.4,11.2,57,17,22,60,54,1003.4,1002.3,1,1,22.9,24.6,No,No,-33.8607,151.205
1/5/2014,3,20.8,26,0,8.2,12.2,59,9,22,63,70,1010.5,1005.7,6,2,24.2,24.9,No,No,-33.8607,151.205
1/6/2014,3,19.6,32,0,9.4,12.8,43,17,26,30,26,1008.9,1007.3,1,1,25.3,28.9,No,No,-33.8607,151.205
1/7/2014,3,18.3,21.6,0,11.4,1.7,44,26,13,55,63,1018.3,1019.4,5,7,20.9,19.5,No,Yes,-33.8607,151.205
1/8/2014,3,16.2,22.3,5.8,7.6,0.4,35,11,15,68,60,1023.7,1022.4,7,7,18.3,20.5,Yes,No,-33.8607,151.205
1/9/2014,3,18.1,23.2,0,3.8,2,33,17,20,49,53,1024.3,1023.1,7,7,21.1,22.4,No,No,-33.8607,151.205
1/10/2014,3,19,25.7,0.4,6.6,9.3,41,4,26,66,59,1022.2,1019.6,6,3,22.3,23.8,No,No,-33.8607,151.205
1/11/2014,3,19.1,29.1,0,7.2,10.9,35,6,17,65,49,1018.9,1014.6,1,2,23.5,27.4,No,No,-33.8607,151.205
1/12/2014,3,21.1,28.8,0,10.4,10.3,39,9,19,71,61,1017.7,1017,2,3,24.8,26.1,No,No,-33.8607,151.205
1/13/2014,3,19.7,26.8,0,7.6,11.5,33,7,17,66,53,1021.9,1020.2,6,2,21.9,24.7,No,No,-33.8607,151.205
1/14/2014,3,18.3,27.5,0,7.2,12,44,7,30,59,53,1022.3,1019.7,4,0,22.8,26.2,No,No,-33.8607,151.205
1/15/2014,3,21.2,28.8,0,10,12.8,56,2,22,62,53,1021.7,1018.2,0,1,25.6,28.2,No,No,-33.8607,151.205
1/16/2014,3,21.1,28.1,0,10.8,13.1,41,9,28,64,58,1019.2,1016.6,0,0,25.3,27.3,No,No,-33.8607,151.205
1/17/2014,3,21.3,27.7,0,10.4,12.8,52,6,26,67,57,1016.7,1014,2,0,24.2,27.2,No,No,-33.8607,151.205
1/18/2014,3,19.3,28.7,0,10.6,13.1,52,7,22,65,51,1012.6,1009.4,0,0,25.1,28.3,No,No,-33.8607,151.205
1/19/2014,3,21.2,29.4,0,10.8,6.1,37,6,20,65,60,1010,1008.9,7,6,24.9,26.4,No,No,-33.8607,151.205
1/20/2014,3,21.7,25.9,0,4.2,2.8,37,11,24,71,65,1009.2,1008,6,7,24.1,25.1,No,Yes,-33.8607,151.205
1/21/2014,3,19.8,25,5,5,0.6,33,20,15,79,68,1010.2,1008,7,7,21.6,23.9,Yes,Yes,-33.8607,151.205
1/22/2014,3,19.8,22.8,3,2.8,0,43,15,24,74,60,1017.7,1019.9,7,7,21.8,22.3,Yes,No,-33.8607,151.205
1/23/2014,3,20.2,24.7,0.2,4.4,4.6,31,20,20,60,54,1023.2,1021,5,7,22.4,23.5,No,No,-33.8607,151.205
1/24/2014,3,19.7,26.3,0,7.4,1.5,52,20,28,69,61,1014,1008,8,8,23.9,26,No,Yes,-33.8607,151.205
1/25/2014,3,19.3,25.3,2.4,5.6,8,56,20,37,63,45,1012,1014.8,4,4,22.5,23.3,Yes,No,-33.8607,151.205
1/26/2014,3,17.2,22.3,0.2,8.6,2.3,31,7,19,77,48,1023.8,1024.1,7,7,18.1,21.1,No,No,-33.8607,151.205
1/27/2014,3,16,25.5,0.2,3.6,12.7,44,13,26,56,52,1024.4,1022.3,3,3,20.6,24.7,No,No,-33.8607,151.205
1/28/2014,3,19.6,26.5,0,9.4,13,57,17,28,45,56,1021.5,1018.4,1,1,24.7,25.5,No,No,-33.8607,151.205
1/29/2014,3,20.3,29.1,0,12,13,44,6,20,54,45,1017,1014,0,1,24.5,29,No,No,-33.8607,151.205
1/30/2014,3,21.7,27.9,0,9.6,13,52,13,30,56,44,1019.9,1016.8,3,0,25.2,27.6,No,No,-33.8607,151.205
1/31/2014,3,20.3,28.3,0,12.6,13,44,17,26,51,45,1014.9,1012,1,1,24.7,27.2,No,No,-33.8607,151.205
2/1/2014,3,21.7,28.7,0,11,10.6,37,17,17,72,59,1015.2,1012.6,6,3,23.6,26.6,No,No,-33.8607,151.205
2/2/2014,3,22.3,27.4,0,7.2,12.7,43,22,26,67,55,1015.6,1014.3,3,1,24.6,26.4,No,No,-33.8607,151.205
2/3/2014,3,21.3,27.1,0,12,11.6,56,26,33,55,51,1015.7,1012,1,0,24.9,25.9,No,No,-33.8607,151.205
2/4/2014,3,20.7,25.2,0,12,1.2,61,17,31,62,83,1017.1,1019.4,7,8,25.1,19.5,No,Yes,-33.8607,151.205
2/5/2014,3,17.5,24.5,3.2,5.2,3.1,41,26,26,59,46,1023.9,1022.3,6,7,20.6,22.7,Yes,Yes,-33.8607,151.205
2/6/2014,3,17.1,23.3,1.2,7.2,3.2,26,11,17,67,48,1020.3,1017.7,8,7,19.2,23.2,Yes,No,-33.8607,151.205
2/7/2014,3,15.5,25.4,0.2,4.2,12.3,41,11,30,63,52,1017.7,1015.2,1,1,19.6,25,No,No,-33.8607,151.205
2/8/2014,3,19.4,27.3,0,9.2,12.1,44,2,26,59,53,1018.1,1016.3,0,0,24.3,25.9,No,No,-33.8607,151.205
2/9/2014,3,20.6,27.6,0,9.6,12.9,48,9,22,63,52,1018.9,1015.4,2,0,24.6,27.1,No,No,-33.8607,151.205
2/10/2014,3,20.6,27.2,0,10.4,0.2,59,20,17,83,54,1019.5,1017.5,8,6,20.8,25.5,No,No,-33.8607,151.205
2/11/2014,3,20.1,27.7,0,7.2,4,31,4,13,72,60,1017.6,1014.6,8,2,22.4,25.9,No,No,-33.8607,151.205
2/12/2014,3,22.1,26.3,0.2,6,4.3,33,19,22,78,68,1016.5,1015.6,7,7,23.5,25.8,No,Yes,-33.8607,151.205
2/13/2014,3,21.5,27,3.4,4.6,7.5,39,11,28,66,64,1015.1,1011.3,4,8,25.1,25.6,Yes,No,-33.8607,151.205
2/14/2014,3,20.8,23.5,1,8.8,0,28,6,17,81,79,1008.1,1006.4,8,8,21.6,22.8,No,No,-33.8607,151.205
2/15/2014,3,20.9,24.9,1,2.2,0,26,2,17,88,82,1003.7,999.5,8,8,21.5,23.1,No,Yes,-33.8607,151.205
2/16/2014,3,21.4,25,6,2.4,0,54,6,24,78,83,999.5,1001.6,8,8,24.7,21.5,Yes,Yes,-33.8607,151.205
2/17/2014,3,18.4,26.4,21.8,7,8.3,31,13,20,90,56,1013.5,1013.3,7,4,19,23.7,Yes,No,-33.8607,151.205
2/18/2014,3,18.9,24.7,0,2.4,2.7,26,4,13,77,68,1013,1009.9,7,7,20.6,23.9,No,No,-33.8607,151.205
2/19/2014,3,20.5,29.1,0,2.2,1.8,35,11,13,81,82,1004.8,1002.1,7,8,23.8,23.5,No,Yes,-33.8607,151.205
2/20/2014,3,20.4,29.1,13.2,4.2,11.2,33,7,17,52,40,1007.8,1007.9,5,2,22.2,25.6,Yes,No,-33.8607,151.205
2/21/2014,3,18,27,0,11.4,11.9,41,20,28,33,44,1016,1015.8,1,1,21.1,24.4,No,No,-33.8607,151.205
2/22/2014,3,19.5,24.7,0,5.8,9.2,33,9,24,63,56,1020.3,1019.2,7,4,22,23.1,No,No,-33.8607,151.205
2/23/2014,3,19.6,26.5,0,8,10.7,37,24,20,50,51,1023.4,1021.8,1,2,23,24.2,No,No,-33.8607,151.205
2/24/2014,3,19.1,26.4,0.2,6.4,11,33,9,19,68,59,1020.7,1018.2,2,1,21.7,24.9,No,No,-33.8607,151.205
2/25/2014,3,19.5,26.7,0,7.4,11.8,50,6,30,72,54,1017.9,1013.6,3,1,23.2,26.1,No,No,-33.8607,151.205
2/26/2014,3,19.7,32.4,0,9.8,6.2,43,7,17,59,44,1011.8,1010.1,6,7,25.1,30.3,No,Yes,-33.8607,151.205
2/27/2014,3,20.3,22,4.4,5.2,0.2,44,24,26,82,78,1017.3,1019.2,7,7,21.7,21.2,Yes,Yes,-33.8607,151.205
2/28/2014,3,19.3,21.6,2.4,3.2,0,44,20,20,86,68,1022.7,1022.5,8,7,19.7,21,Yes,Yes,-33.8607,151.205
